Word Length,Rank,Quant SVD BLEU (Range-Based),Iterative Quant SVD BLEU (Range-Based),Compression Ratio
6,384,30.79485549598789,30.473365251945918,3.5555555555555554
6,400,30.668173342027373,31.055011503508446,3.4133333333333336
6,416,30.677911202371206,30.688581196146192,3.282051282051282
6,432,30.8901053329046,31.15115101037161,3.1604938271604937
6,448,31.71056703178621,31.090814957982545,3.0476190476190474
6,464,31.454240437626634,30.930528107074256,2.942528735632184
6,480,30.864921974514388,31.178118220527157,2.8444444444444446
6,496,30.659349362309623,30.99124376431827,2.752688172043011
6,512,30.87801249623105,31.02604058243079,2.6666666666666665
8,64,19.590093644213802,19.56928127535777,16.0
8,80,21.625040000585784,21.447708418473766,12.8
8,96,23.441302586014206,23.441302586014206,10.666666666666666
8,112,25.330714849730196,25.41536795525556,9.142857142857142
8,128,26.066973978495977,26.247814817951475,8.0
8,144,27.988115035823885,28.04693890381772,7.111111111111111
8,160,28.845445692997117,28.988287053943395,6.4
8,176,29.527714085528434,29.182180781890686,5.818181818181818
8,192,29.894967276957278,29.88184337644544,5.333333333333333
8,208,30.096701458350495,30.113690416437628,4.923076923076923
8,224,30.479162675149162,30.487826211662373,4.571428571428571
8,240,30.096263641335526,30.012054862988226,4.266666666666667
8,256,30.92885798073308,31.131301184373726,4.0
8,272,29.828962427875133,29.94687244777443,3.764705882352941
8,288,29.989677646473687,30.10675862432744,3.5555555555555554
8,304,29.756243342767675,30.094802128945,3.3684210526315788
8,320,30.928714064497097,31.04211868392911,3.2
8,336,31.585098019754348,31.426439830401787,3.0476190476190474
8,352,31.019791281697394,31.212924207376947,2.909090909090909
8,368,30.572424829688778,30.572424829688778,2.782608695652174
8,384,30.889799503813936,30.66349180390083,2.6666666666666665
8,400,30.52098345197425,30.866080169405596,2.56
8,416,30.982037700945252,30.90688816143573,2.4615384615384617
8,432,31.254177548598,31.656459629463285,2.3703703703703702
8,448,31.500340072442423,31.44355574169716,2.2857142857142856
8,464,31.45468590783105,31.443487031662993,2.206896551724138
8,480,31.333734561539295,31.168691971130404,2.1333333333333333
8,496,30.841197427765504,31.202723332073536,2.064516129032258
8,512,31.257942096258468,31.254348275714637,2.0
16,64,19.73026826854246,19.73026826854246,8.0
16,80,21.572275973280302,21.572275973280302,6.4
16,96,23.513911212606054,23.513911212606054,5.333333333333333
16,112,25.437796777394595,25.437796777394595,4.571428571428571
16,128,26.264101274793543,26.264101274793543,4.0
16,144,28.095747252053666,28.095747252053666,3.5555555555555554
16,160,28.972277537025175,28.972277537025175,3.2
16,176,29.530802541190692,29.530802541190692,2.909090909090909
16,192,29.968895212613724,29.968895212613724,2.6666666666666665
16,208,30.53311298002596,30.53311298002596,2.4615384615384617
16,224,30.460288856332358,30.460288856332358,2.2857142857142856
16,240,30.252911045784476,30.252911045784476,2.1333333333333333
16,256,30.947634164625864,30.947634164625864,2.0
16,272,30.150584232972832,30.150584232972832,1.8823529411764706
16,288,30.352215174218916,30.352215174218916,1.7777777777777777
16,304,30.21924649481498,30.21924649481498,1.6842105263157894
16,320,30.91476020844677,30.91476020844677,1.6
16,336,31.337498595589974,31.337498595589974,1.5238095238095237
16,352,31.223756754407773,31.223756754407773,1.4545454545454546
16,368,30.572424829688778,30.572424829688778,1.391304347826087
16,384,30.51499361055368,30.51499361055368,1.3333333333333333
16,400,30.94723595599352,30.94723595599352,1.28
16,416,30.972993629396363,30.972993629396363,1.2307692307692308
16,432,31.248609257129324,31.248609257129324,1.1851851851851851
16,448,31.629787281290916,31.629787281290916,1.1428571428571428
16,464,31.210966535613295,31.210966535613295,1.103448275862069
16,480,31.314941949613456,31.314941949613456,1.0666666666666667
16,496,31.214714366234535,31.214714366234535,1.032258064516129
16,512,31.295117829679363,31.295117829679363,1.0
