NZr,NZc,Tr,Tc,MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,7,2,16,0.0029897074043905214,31,88970.0,43648,992,0.48090610607963685,8.8,4.809061060796369,9.0762e-06
32,8,2,16,0.00295231423827814,28,87528.0,43008,896,0.48150470219435737,9.6,4.815047021943574,8.932e-06
32,9,2,16,0.002955191808229087,25,84550.0,41600,800,0.48180491533668435,10.4,4.818049153366843,8.634200000000001e-06
32,10,2,16,0.0029494918184346823,22,80036.0,39424,704,0.4817910739600137,11.2,4.817910739600137,8.182799999999999e-06
32,11,2,16,0.0029976219767073563,19,73986.0,36480,608,0.4814062128850062,12.0,4.814062128850062,7.5778000000000005e-06
32,12,2,16,0.002985828571699085,17,70550.0,34816,544,0.48126952531033146,12.8,4.812695253103315,7.2342e-06
32,3,2,32,0.00296993255596482,37,96607.0,47360,1184,0.48130570432626346,8.0,4.813057043262635,9.8399e-06
32,4,2,32,0.0029987644440287948,28,87444.0,43008,896,0.48195795418889237,9.6,4.819579541888924,8.9236e-06
32,5,2,32,0.002997895999561659,22,79970.0,39424,704,0.4821799858124801,11.2,4.821799858124801,8.176200000000001e-06
32,6,2,32,0.002985828571699085,17,70499.0,34816,544,0.4816090523024996,12.8,4.816090523024997,7.229099999999999e-06
32,2,2,64,0.0029664576572099046,28,87402.0,43008,896,0.4821849003296186,9.6,4.821849003296186,8.9194e-06
32,3,2,64,0.002985828571699085,17,70473.5,34816,544,0.48177899550961384,12.8,4.8177899550961385,7.22655e-06
