NZr,NZc,Tr,Tc,MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
64,96,2,2,0.006997280294578583,30,85920.0,42240,7680,0.4815760671287851,1.1,1.1,3.84e-05
64,12,2,8,0.006954399136060583,51,126021.0,62016,13056,0.4852088598186413,0.95,0.95,6.528e-05
64,14,2,8,0.006922848213992119,45,114075.0,56160,11520,0.484693657383034,0.975,0.975,5.76e-05
64,16,2,8,0.006928569468092273,40,103960.0,51200,10240,0.4841515999697405,1.0,1.0,5.12e-05
64,18,2,8,0.006996867902706314,36,95868.0,47232,9216,0.4836371083350399,1.025,1.025,4.6080000000000006e-05
64,20,2,8,0.0069154777112473585,34,92718.0,45696,8704,0.4835043910697281,1.05,1.05,4.352e-05
64,22,2,8,0.006898673112050154,32,89312.0,44032,8192,0.48331577098700385,1.075,1.075,4.096e-05
64,24,2,8,0.006997280294578583,30,85650.0,42240,7680,0.48306305894192725,1.1,1.1,3.84e-05
64,6,2,16,0.006991769585364586,55,135822.5,66880,14080,0.48599529846055467,0.95,0.95,7.04e-05
64,7,2,16,0.006969639335376157,48,121608.0,59904,12288,0.48544570502431117,0.975,0.975,6.144e-05
64,8,2,16,0.006997481059986291,42,109095.0,53760,10752,0.48481787765923867,1.0,1.0,5.376e-05
64,9,2,16,0.006955171552245972,38,101137.0,49856,9728,0.48437272294494266,1.025,1.025,4.864000000000001e-05
64,10,2,16,0.0069213408293396375,35,95392.5,47040,8960,0.48402780278748153,1.05,1.05,4.48e-05
64,11,2,16,0.006984043797331317,32,89264.0,44032,8192,0.4835705499912142,1.075,1.075,4.096e-05
64,12,2,16,0.006997280294578583,30,85605.0,42240,7680,0.48331178415735093,1.1,1.1,3.84e-05
64,3,2,32,0.006958591016693098,58,143187.5,70528,14848,0.4864687766201429,0.95,0.95,7.424e-05
64,4,2,32,0.006969154279423707,44,114257.0,56320,11264,0.48531223879568114,1.0,1.0,5.632e-05
64,5,2,32,0.006898580860488282,36,98091.0,48384,9216,0.4844067559044082,1.05,1.05,4.608e-05
64,6,2,32,0.006997280294578583,30,85582.5,42240,7680,0.48343624283973013,1.1,1.1,3.84e-05
64,2,2,64,0.006932778904353939,45,116836.875,57600,11520,0.4855478904271831,1.0,1.0,5.76e-05
