NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s),BRAM Usage
6,4,8,32,85.94000000000001,0.0059453509181285,9,51102.0,25344,54,0.47228951585852186,70.4,4.722895158585219,5.3661999999999995e-06,1600,74,4.933333333333333e-07,320
6,5,8,32,85.64,0.0059938004659395,7,46914.0,23296,42,0.4708735901685734,83.2,4.708735901685734,4.947399999999999e-06,1600,61,4.0666666666666666e-07,320
6,6,8,32,85.52,0.0057304922745908,7,54082.0,26880,42,0.4745595141414498,96.0,4.745595141414498,5.664200000000001e-06,1600,62,4.1333333333333333e-07,320
6,2,8,64,85.32,0.0056333091014243,11,62425.0,30976,66,0.4766638455028083,70.4,4.766638455028083,6.4985e-06,2880,87,5.8e-07,576
6,3,8,64,85.52,0.0057304922745908,7,54061.0,26880,42,0.4747355221560905,96.0,4.747355221560905,5.6620999999999995e-06,2880,60,4e-07,576
6,1,8,192,85.52,0.0057304922745908,7,54047.0,26880,42,0.47485293338279716,96.0,4.748529333827972,5.6607e-06,8000,60,4e-07,1600
8,48,8,2,85.44,0.0058092276317384,7,36792.0,17920,336,0.4553771091685302,8.0,4.553771091685302,3.9352e-06,400,354,2.36e-06,80
8,56,8,2,85.17,0.0059107900508363,6,34608.0,16896,336,0.454584588893672,7.542857142857143,4.54584588893672,3.7168e-06,400,353,2.3533333333333334e-06,80
8,64,8,2,85.47,0.0054776255267573,7,43960.0,21504,448,0.4622527944969905,7.2,4.622527944969905,4.6520000000000005e-06,400,466,3.106666666666667e-06,80
8,72,8,2,85.22999999999999,0.0056793915028299,6,40752.0,19968,432,0.4610269671222756,6.933333333333333,4.610269671222756,4.3312e-06,400,449,2.993333333333333e-06,80
8,80,8,2,85.24000000000001,0.005607558784633,6,43824.0,21504,480,0.46360814073818557,6.72,4.636081407381855,4.6384e-06,400,497,3.3133333333333335e-06,80
8,88,8,2,85.24000000000001,0.0055650052677109,6,46896.0,23040,528,0.4658686509220317,6.545454545454545,4.658686509220317,4.9456000000000006e-06,400,545,3.6333333333333334e-06,80
8,96,8,2,85.3,0.0055504372250172,6,49968.0,24576,576,0.4678647578434359,6.4,4.678647578434359,5.2528e-06,400,593,3.953333333333333e-06,80
8,12,8,8,85.64,0.0058205043925821,9,46656.0,23040,108,0.4681404421326398,32.0,4.6814044213263974,4.9216000000000004e-06,640,130,8.666666666666667e-07,128
8,14,8,8,85.48,0.0057736012169356,8,45568.0,22528,112,0.46808510638297873,30.17142857142857,4.680851063829787,4.8128e-06,640,133,8.866666666666667e-07,128
8,16,8,8,85.57000000000001,0.0055525208400292,8,49664.0,24576,128,0.47058823529411764,28.8,4.705882352941177,5.222399999999999e-06,640,149,9.933333333333333e-07,128
8,18,8,8,85.32,0.0058901232455998,6,40320.0,19968,108,0.46567164179104475,27.73333333333333,4.656716417910448,4.288e-06,640,127,8.466666666666667e-07,128
8,20,8,8,85.35000000000001,0.0057447879532844,6,43392.0,21504,120,0.467966573816156,26.88,4.679665738161559,4.5952000000000005e-06,640,139,9.266666666666667e-07,128
