NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (Ops/s),AttPerf (Ops/s),Execution Time (s)
1,12,32,8,84.82,0.005989606501377805,29,52432.0,29114,348.0,0.529422461448938,33464367816.091953,2647112307.24469,1.0998400000000001e-05
1,14,32,8,84.99,0.005870828165615226,26,50336.0,28084,364.0,0.5309286146400484,30861538461.538464,2654643073.200242,1.05792e-05
1,16,32,8,84.96000000000001,0.00552964446695868,29,59856.0,32826,464.0,0.5259228402973597,28298275862.068966,2629614201.4867983,1.24832e-05
1,18,32,8,84.89,0.0056254515278098514,24,52608.0,29232,432.0,0.5298723897911833,27066666666.666668,2649361948.955917,1.1033599999999999e-05
1,20,32,8,84.96000000000001,0.00534403993489534,27,62640.0,34230,540.0,0.525,25355555555.555553,2625000000.0,1.304e-05
1,22,32,8,84.88,0.005478654376141231,23,56304.0,31086,506.0,0.528098668116336,24573913043.47826,2640493340.58168,1.17728e-05
1,24,32,8,85.02,0.005089293930324072,28,72128.0,38968,672.0,0.5217437874892887,23195238095.2381,2608718937.4464436,1.4937600000000002e-05
1,6,32,16,84.81,0.005677892378456869,39,70395.0,38094,234.0,0.5221574943458296,65117948717.948715,2610787471.729148,1.4591000000000001e-05
1,7,32,16,85.56,0.005989361175234466,26,50258.0,28084,182.0,0.5317126737097202,61723076923.07693,2658563368.548601,1.0563599999999998e-05
1,8,32,16,85.04,0.0057916570407466825,26,53586.0,29748,208.0,0.5298329355608592,57207692307.69231,2649164677.804296,1.1229199999999999e-05
1,9,32,16,84.85000000000001,0.005244217194373081,33,72237.0,39042,297.0,0.5219728063959784,52581818181.818184,2609864031.9798923,1.49594e-05
1,10,32,16,84.83000000000001,0.005714802814041879,22,50974.0,28460,220.0,0.5316247618336011,51745454545.45455,2658123809.1680055,1.0706799999999999e-05
1,11,32,16,84.81,0.005049784554923094,31,75795.0,40830,341.0,0.5210899113011295,47894428152.49267,2605449556.505647,1.5671e-05
1,12,32,16,85.02,0.005089293930324072,28,72044.0,38968,336.0,0.5223312422926385,46390476190.4762,2611656211.4631925,1.49208e-05
1,3,32,32,84.86,0.005714236946671154,38,68533.0,37196,114.0,0.5232020030101416,130512280701.7544,2616010015.0507083,1.42186e-05
1,4,32,32,84.93,0.005992287747442937,23,47368.5,26670,92.0,0.5341638543116657,115956521739.13043,2670819271.5583286,9.9857e-06
1,5,32,32,84.82,0.005821079257385656,21,48625.5,27306,105.0,0.533471393265671,104022857142.85715,2667356966.328355,1.0237099999999999e-05
1,6,32,32,85.02,0.005089293930324072,28,72002.0,38968,168.0,0.5226254660550951,92780952380.9524,2613127330.2754755,1.49124e-05
1,2,32,64,84.81,0.005324857556051901,37,76173.75,41034,74.0,0.5211742105513836,221805405405.40543,2605871052.756918,1.574675e-05
1,3,32,64,85.02,0.005089293930324072,28,71981.0,38968,84.0,0.5227727022712333,185561904761.9048,2613863511.3561664,1.49082e-05
1,1,32,192,85.02,0.005089293930324072,28,71967.0,38968,28.0,0.5228709058462034,556685714285.7144,2614354529.231017,1.49054e-05
2,48,32,2,84.89999999999999,0.005765046273777948,11,31350.0,18582,528.0,0.5479799469183132,14077272727.272728,2739899734.591566,6.782e-06
2,56,32,2,85.07000000000001,0.005596704616539476,11,32758.0,19286,616.0,0.5460671612209071,12523376623.376623,2730335806.1045356,7.063600000000001e-06
2,64,32,2,85.00999999999999,0.005473547521266156,11,34166.0,19990,704.0,0.5443010401350542,11357954545.454546,2721505200.675271,7.3451999999999996e-06
2,72,32,2,85.13,0.005384037452694623,11,35574.0,20694,792.0,0.5426653380185661,10451515151.515152,2713326690.0928307,7.6267999999999996e-06
2,80,32,2,85.05,0.005319334578644288,11,36982.0,21398,880.0,0.541146123109605,9726363636.363636,2705730615.5480247,7.9084e-06
2,88,32,2,84.84,0.005442810276908114,10,34900.0,20372,880.0,0.5438334223171383,9260000000.0,2719167111.5856915,7.492e-06
2,96,32,2,85.07000000000001,0.005263278083242114,11,39798.0,22806,1056.0,0.5384106898342698,8638636363.636364,2692053449.171349,8.4716e-06
2,12,32,8,85.22999999999999,0.005840612549735471,13,36816.0,21402,156.0,0.5435290532303941,54876923076.92307,2717645266.151971,7.8752e-06
2,14,32,8,85.09,0.005911071766262802,11,32560.0,19286,154.0,0.5491457858769931,50093506493.50649,2745728929.384966,7.024e-06
2,16,32,8,85.15,0.005755948137824899,11,33968.0,19990,176.0,0.5472514235654841,45431818181.818184,2736257117.82742,7.305599999999999e-06
2,18,32,8,84.82,0.005742486460344984,10,32160.0,19092,180.0,0.5498847926267281,42426666666.666664,2749423963.1336403,6.944000000000001e-06
2,20,32,8,85.07000000000001,0.005460076031374397,11,36784.0,21398,220.0,0.5438694591297275,38905454545.454544,2719347295.6486373,7.868800000000002e-06
2,22,32,8,85.11999999999999,0.00534392443492524,11,38192.0,22102,242.0,0.5423537495092265,36532231404.95868,2711768747.5461326,8.1504e-06
2,24,32,8,85.07000000000001,0.005263278083242114,11,39600.0,22806,264.0,0.5409392789373814,34554545454.545456,2704696394.686907,8.432e-06
2,6,32,16,85.1,0.0059740359153931345,13,36777.0,21402,78.0,0.544067925871317,109753846153.84615,2720339629.356585,7.8674e-06
2,7,32,16,84.93,0.005779533256362324,13,38441.0,22234,91.0,0.5422794565986195,97731868131.86813,2711397282.993098,8.2002e-06
2,8,32,16,85.09,0.00586678114476249,11,33935.0,19990,88.0,0.5477462666118647,90863636363.63637,2738731333.0593233,7.299e-06
2,9,32,16,84.99,0.005843743943800592,10,32130.0,19092,90.0,0.5503603343903142,84853333333.33333,2751801671.951571,6.938e-06
2,10,32,16,85.31,0.005682556249152372,10,33410.0,19732,100.0,0.5485682513205449,78928000000.0,2742841256.6027246,7.194e-06
2,11,32,16,85.06,0.005542709405326512,10,34690.0,20372,110.0,0.5468993288590605,74080000000.0,2734496644.2953024,7.449999999999999e-06
2,12,32,16,85.07000000000001,0.005263278083242114,11,39567.0,22806,132.0,0.5413630213402331,69109090909.09091,2706815106.701165,8.4254e-06
2,3,32,32,85.49,0.005938075421212994,14,39585.0,22812,42.0,0.5412741724997034,217257142857.14285,2706370862.498517,8.429e-06
2,4,32,32,85.39,0.005763372041710546,12,37002.0,21528,48.0,0.544158535968859,179400000000.0,2720792679.844295,7.9124e-06
2,5,32,32,85.24000000000001,0.005708881851773822,10,33395.0,19732,50.0,0.5487971074954805,157856000000.0,2743985537.4774027,7.190999999999999e-06
2,6,32,32,85.07000000000001,0.005263278083242114,11,39550.5,22806,66.0,0.5415751415917646,138218181818.18182,2707875707.9588227,8.4221e-06
2,2,32,64,85.11999999999999,0.005583152013007547,13,40075.75,23066,26.0,0.5410013896788494,354861538461.53845,2705006948.394247,8.527149999999998e-06
2,3,32,64,85.07000000000001,0.005263278083242114,11,39542.25,22806,33.0,0.5416812640654597,276436363636.36365,2708406320.3272986,8.42045e-06
2,1,32,192,85.07000000000001,0.005263278083242114,11,39536.75,22806,22.0,0.5417520354896755,414654545454.5455,2708760177.4483776,8.419350000000001e-06
1,48,64,2,84.89999999999999,0.005765046273777948,11,31339.0,18582,528.0,0.5481577627658633,14077272727.272728,2740788813.829316,6.779800000000001e-06
1,56,64,2,85.07000000000001,0.005596704616539476,11,32747.0,19286,616.0,0.5462372900557964,12523376623.376623,2731186450.2789817,7.0614e-06
1,64,64,2,85.00999999999999,0.005473547521266156,11,34155.0,19990,704.0,0.5444641154841345,11357954545.454546,2722320577.420673,7.343e-06
1,72,64,2,85.13,0.005384037452694623,11,35563.0,20694,792.0,0.5428219185268736,10451515151.515152,2714109592.634368,7.624599999999999e-06
1,80,64,2,85.05,0.005319334578644288,11,36971.0,21398,880.0,0.5412967038526726,9726363636.363636,2706483519.263363,7.9062e-06
1,88,64,2,84.84,0.005442810276908114,10,34890.0,20372,880.0,0.5439786381842456,9260000000.0,2719893190.921228,7.490000000000001e-06
1,96,64,2,85.07000000000001,0.005263278083242114,11,39787.0,22806,1056.0,0.5385505466739084,8638636363.636364,2692752733.369542,8.4694e-06
1,12,64,8,85.22999999999999,0.005840612549735471,13,36803.0,21402,156.0,0.543708558798872,54876923076.92307,2718542793.99436,7.8726e-06
1,14,64,8,85.09,0.005911071766262802,11,32549.0,19286,154.0,0.5493178387308097,50093506493.50649,2746589193.654049,7.021799999999999e-06
1,16,64,8,85.15,0.005755948137824899,11,33957.0,19990,176.0,0.547416271873374,45431818181.818184,2737081359.3668704,7.303399999999999e-06
1,18,64,8,84.82,0.005742486460344984,10,32150.0,19092,180.0,0.5500432152117546,42426666666.666664,2750216076.058773,6.941999999999999e-06
1,20,64,8,85.07000000000001,0.005460076031374397,11,36773.0,21398,220.0,0.5440215595047415,38905454545.454544,2720107797.5237074,7.866600000000002e-06
1,22,64,8,85.11999999999999,0.00534392443492524,11,38181.0,22102,242.0,0.5425001840897377,36532231404.95868,2712500920.4486885,8.1482e-06
1,24,64,8,85.07000000000001,0.005263278083242114,11,39589.0,22806,264.0,0.5410804526797789,34554545454.545456,2705402263.3988943,8.4298e-06
1,6,64,16,85.1,0.0059740359153931345,13,36764.0,21402,78.0,0.5442477876106194,109753846153.84615,2721238938.0530972,7.8648e-06
1,7,64,16,84.93,0.005779533256362324,13,38428.0,22234,91.0,0.5424514492046453,97731868131.86813,2712257246.0232263,8.197600000000001e-06
1,8,64,16,85.09,0.00586678114476249,11,33924.0,19990,88.0,0.5479114132222344,90863636363.63637,2739557066.1111717,7.296800000000001e-06
1,9,64,16,84.99,0.005843743943800592,10,32120.0,19092,90.0,0.5505190311418685,84853333333.33333,2752595155.7093425,6.936e-06
1,10,64,16,85.31,0.005682556249152372,10,33400.0,19732,100.0,0.5487208008898776,78928000000.0,2743604004.449388,7.192000000000001e-06
1,11,64,16,85.06,0.005542709405326512,10,34680.0,20372,110.0,0.547046186895811,74080000000.0,2735230934.479055,7.448e-06
1,12,64,16,85.07000000000001,0.005263278083242114,11,39556.0,22806,132.0,0.5415044163738246,69109090909.09091,2707522081.869123,8.423200000000001e-06
1,3,64,32,85.49,0.005938075421212994,14,39571.0,22812,42.0,0.5414540362203603,217257142857.14285,2707270181.1018014,8.4262e-06
1,4,64,32,85.39,0.005763372041710546,12,36990.0,21528,48.0,0.5443236409608091,179400000000.0,2721618204.8040457,7.909999999999999e-06
1,5,64,32,85.24000000000001,0.005708881851773822,10,33385.0,19732,50.0,0.5489497843928224,157856000000.0,2744748921.964112,7.189e-06
1,6,64,32,85.07000000000001,0.005263278083242114,11,39539.5,22806,66.0,0.5417166474661219,138218181818.18182,2708583237.33061,8.419899999999999e-06
1,2,64,64,85.11999999999999,0.005583152013007547,13,40062.75,23066,26.0,0.5411663958801345,354861538461.53845,2705831979.4006724,8.52455e-06
1,3,64,64,85.07000000000001,0.005263278083242114,11,39531.25,22806,33.0,0.5418228254090814,276436363636.36365,2709114127.0454073,8.41825e-06
1,1,64,192,85.07000000000001,0.005263278083242114,11,39525.75,22806,11.0,0.5418936338309285,829309090909.091,2709468169.1546426,8.41715e-06
