NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (Ops/s),AttPerf (Ops/s),Execution Time (s)
2,4,32,32,85.2,0.005776703682917437,8,49472.0,27712,32.0,0.5325953259532595,346400000000.0,2662976629.766298,1.04064e-05
2,5,32,32,85.68,0.005642626017515689,7,50456.0,28216,35.0,0.532216689301343,322468571428.5714,2661083446.5067153,1.0603199999999999e-05
2,6,32,32,85.76,0.00531443451849288,7,57624.0,31800,42.0,0.5283796357835969,302857142857.1428,2641898178.9179845,1.2036800000000001e-05
2,2,32,64,85.39,0.005392060801286458,10,61810.0,33872,20.0,0.5262078608047227,677440000000.0,2631039304.0236135,1.2874e-05
2,3,32,64,85.76,0.00531443451849288,7,57603.0,31800,21.0,0.528564067616309,605714285714.2856,2642820338.0815454,1.2032599999999999e-05
2,1,32,192,85.76,0.00531443451849288,7,57589.0,31800,14.0,0.5286870937172687,908571428571.4286,2643435468.586344,1.2029800000000001e-05
1,48,64,2,85.37,0.005885941229545086,7,36743.0,21048,336.0,0.535531638806198,25057142857.142857,2677658194.03099,7.860599999999999e-06
1,56,64,2,85.54,0.005702174521689538,7,40327.0,22840,392.0,0.5325623149206054,23306122448.97959,2662811574.603027,8.577399999999999e-06
1,64,64,2,85.48,0.005553032555238878,7,43911.0,24632,448.0,0.5300509995481053,21992857142.857143,2650254997.7405267,9.294199999999998e-06
1,72,64,2,85.52,0.005447579148461364,7,47495.0,26424,504.0,0.527899310758166,20971428571.428574,2639496553.79083,1.0011e-05
1,80,64,2,85.72,0.005372444373282763,7,51079.0,28216,560.0,0.5260351609836127,20154285714.285713,2630175804.9180636,1.07278e-05
1,88,64,2,85.7,0.0053290486121301914,7,54663.0,30008,616.0,0.5244045226569736,19485714285.714287,2622022613.284868,1.14446e-05
1,96,64,2,85.76,0.00531443451849288,7,58247.0,31800,672.0,0.5229661058759683,18928571428.571426,2614830529.3798413,1.2161399999999998e-05
1,12,64,8,85.26,0.005857044127727846,9,46593.0,26184,108.0,0.5327040058592558,96977777777.77779,2663520029.296279,9.8306e-06
1,14,64,8,85.6,0.0058388453129956976,8,45512.0,25664,112.0,0.5338658678648693,91657142857.14285,2669329339.3243465,9.6144e-06
1,16,64,8,85.57000000000001,0.005876247095746837,7,43407.0,24632,112.0,0.5358626840994627,87971428571.42857,2679313420.4973135,9.193399999999999e-06
1,18,64,8,85.59,0.005691909620465938,7,46991.0,26424,126.0,0.5332687534055821,83885714285.7143,2666343767.0279107,9.9102e-06
1,20,64,8,85.5,0.005534284799566871,7,50575.0,28216,140.0,0.5310247482826762,80617142857.14285,2655123741.413381,1.0627e-05
1,22,64,8,85.66,0.005402316109439401,7,54159.0,30008,154.0,0.529064334702657,77942857142.85715,2645321673.513285,1.1343799999999998e-05
1,24,64,8,85.76,0.00531443451849288,7,57743.0,31800,168.0,0.5273369484105268,75714285714.2857,2636684742.0526342,1.20606e-05
1,6,64,16,85.00999999999999,0.00596433704253998,9,46485.0,26184,54.0,0.533877051687226,193955555555.55557,2669385258.43613,9.809e-06
1,7,64,16,85.38,0.005718409351189521,9,51093.0,28488,63.0,0.5309675134661622,180876190476.1905,2654837567.330811,1.07306e-05
1,8,64,16,84.89999999999999,0.005958729150403517,7,43323.0,24632,56.0,0.5368437111784321,175942857142.85715,2684218555.8921604,9.1766e-06
1,9,64,16,85.2,0.005765251761844514,7,46907.0,26424,63.0,0.5341742980168597,167771428571.4286,2670871490.084298,9.893400000000003e-06
1,10,64,16,85.72999999999999,0.005592175341751389,7,50491.0,28216,70.0,0.5318655633258562,161234285714.2857,2659327816.629281,1.06102e-05
1,11,64,16,85.81,0.005440226751311456,7,54075.0,30008,77.0,0.5298490332833053,155885714285.7143,2649245166.416527,1.1327e-05
1,12,64,16,85.76,0.00531443451849288,7,57659.0,31800,84.0,0.5280725352463508,151428571428.5714,2640362676.231754,1.2043800000000001e-05
1,3,64,32,85.21,0.005699062408794232,11,56749.0,31320,33.0,0.5280817413883222,379636363636.36365,2640408706.941611,1.18618e-05
1,4,64,32,85.2,0.005776703682917437,8,49464.0,27712,32.0,0.5326772258957404,346400000000.0,2663386129.478702,1.04048e-05
1,5,64,32,85.68,0.005642626017515689,7,50449.0,28216,35.0,0.5322869701371465,322468571428.5714,2661434850.685733,1.0601799999999999e-05
1,6,64,32,85.76,0.00531443451849288,7,57617.0,31800,42.0,0.528441098758662,302857142857.1428,2642205493.7933097,1.20354e-05
1,2,64,64,85.39,0.005392060801286458,10,61800.0,33872,20.0,0.5262896208825357,677440000000.0,2631448104.4126787,1.2872e-05
1,3,64,64,85.76,0.00531443451849288,7,57596.0,31800,21.0,0.528625573508877,605714285714.2856,2643127867.544385,1.2031199999999998e-05
1,1,64,192,85.76,0.00531443451849288,7,57582.0,31800,7.0,0.5287486282464833,1817142857142.8572,2643743141.232416,1.2028400000000002e-05
