NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s),BRAM Usage
12,56,4,2,85.56,0.0058430122068044,11,27280.0,13376,616,0.4482573726541555,3.257142857142857,3.257142857142857,4.106666666666667e-06,60,642,4.28e-06,12
12,64,4,2,85.37,0.0057256180089246,11,28688.0,14080,704,0.45058883768561186,3.0,3.0,4.693333333333333e-06,60,730,4.866666666666667e-06,12
12,72,4,2,85.41,0.0056370795371929,11,30096.0,14784,792,0.45271925526702594,2.8,2.8,5.28e-06,60,818,5.453333333333333e-06,12
12,80,4,2,85.63,0.0055743389975711,11,31504.0,15488,880,0.4546735556599342,2.64,2.64,5.866666666666666e-06,60,906,6.04e-06,12
12,88,4,2,85.72999999999999,0.005535312557817,11,32912.0,16192,968,0.4564727108705458,2.509090909090909,2.509090909090909,6.453333333333334e-06,60,994,6.626666666666667e-06,12
12,96,4,2,85.75,0.0055183590397322,11,34320.0,16896,1056,0.4581344902386117,2.4,2.4,7.04e-06,60,1082,7.2133333333333334e-06,12
12,12,4,8,85.84,0.0059398892480723,15,35010.0,17280,720,0.4599414426404046,3.6,3.6,4.8e-06,120,716,4.773333333333333e-06,24
12,18,4,8,85.59,0.0058526649004438,11,29898.0,14784,528,0.45548092920081334,4.2,4.2,3.52e-06,120,526,3.506666666666667e-06,24
12,20,4,8,85.64,0.0057101019666827,11,31306.0,15488,528,0.45733183724089055,4.4,4.4,3.5199999999999998e-06,120,528,3.52e-06,24
12,22,4,8,85.63,0.0056007721158009,11,32714.0,16192,528,0.4590349832737994,4.6,4.590349832737994,3.5274e-06,120,530,3.5333333333333335e-06,24
12,24,4,8,85.75,0.0055183590397322,11,34122.0,16896,528,0.46060738236737364,4.8,4.606073823673737,3.6682e-06,120,532,3.546666666666667e-06,24
12,6,4,16,85.39999999999999,0.0059651143832823,15,34965.0,17280,720,0.46049300466355764,3.6,3.6,4.8e-06,200,711,4.74e-06,40
12,7,4,16,85.17,0.005927143278989,14,34426.0,17024,672,0.46028226896663604,3.8,3.8,4.48e-06,200,663,4.42e-06,40
12,8,4,16,85.44,0.0059798224817562,12,31044.0,15360,576,0.45708844185216047,4.0,4.0,3.84e-06,200,566,3.7733333333333333e-06,40
12,9,4,16,85.21,0.005921931948734,11,29865.0,14784,528,0.45594448727833464,4.2,4.2,3.52e-06,200,518,3.4533333333333334e-06,40
12,10,4,16,85.55,0.0057627060513866,11,31273.0,15488,528,0.457777909141962,4.4,4.4,3.5199999999999998e-06,200,519,3.46e-06,40
12,11,4,16,85.66,0.0056242661400837,11,32681.0,16192,528,0.4594648278993218,4.6,4.594648278993218,3.5241e-06,200,520,3.466666666666667e-06,40
12,12,4,16,85.75,0.0055183590397322,11,34089.0,16896,528,0.46102212884389754,4.8,4.610221288438975,3.6649000000000003e-06,200,521,3.4733333333333333e-06,40
12,3,4,32,85.66,0.0059729415534076,16,37272.0,18432,768,0.4627435227957421,3.6,3.6,5.12e-06,360,758,5.053333333333333e-06,72
12,4,4,32,85.67,0.0059796015853109,12,31026.0,15360,576,0.45733341273149525,4.0,4.0,3.84e-06,360,563,3.7533333333333335e-06,72
