NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s)
56,7,2,16,82.57575757575758,0.0056379807589567,19,43272.5,21299,4256,0.4726336695181351,0.7506696428571429,0.7506696428571429,2.837333333333333e-05,90,4120,2.7466666666666666e-05
64,22,2,8,81.81818181818183,0.0050963626575155,14,39074.0,19278,3584,0.47173689619732784,0.8068359375,0.8068359375,2.389333333333333e-05,50,3433,2.2886666666666666e-05
64,24,2,8,82.07070707070707,0.0049566867847451,14,39970.0,19726,3584,0.47234327857861214,0.8255859375,0.8255859375,2.3893333333333337e-05,50,3435,2.29e-05
64,6,2,16,81.81818181818183,0.0052068853710442,26,64207.0,31642,6656,0.47943150653797784,0.7130859375,0.7130859375,4.437333333333333e-05,90,6502,4.334666666666667e-05
64,7,2,16,81.56565656565657,0.0058475193794005,17,43069.5,21233,4352,0.47330116023762026,0.7318359375,0.7318359375,2.9013333333333336e-05,90,4190,2.7933333333333332e-05
16,22,4,8,82.07070707070707,0.005416198553172,23,40273.0,19895,1472,0.472958516581481,2.02734375,2.02734375,9.813333333333333e-06,60,1474,9.826666666666667e-06
16,24,4,8,81.56565656565657,0.0046593913127939,31,56265.0,27807,1984,0.47896033208743133,2.10234375,2.10234375,1.3226666666666667e-05,60,1996,1.3306666666666667e-05
16,6,4,16,82.07070707070707,0.005974012911617,37,52891.5,26085,2368,0.47701774758382326,1.65234375,1.65234375,1.5786666666666666e-05,100,2369,1.5793333333333333e-05
16,7,4,16,82.07070707070707,0.0055464299621504,38,56753.0,28006,2432,0.4783670680672987,1.72734375,1.72734375,1.6213333333333333e-05,100,2435,1.6233333333333333e-05
20,22,4,8,82.07070707070707,0.0044978458696682,29,58203.0,28797,2320,0.47998999916659724,1.861875,1.861875,1.546666666666667e-05,60,2316,1.544e-05
20,24,4,8,81.81818181818183,0.0042129645427047,31,64201.0,31775,2480,0.4814904611095116,1.921875,1.921875,1.6533333333333333e-05,60,2480,1.6533333333333333e-05
20,7,4,16,81.56565656565657,0.0052170518383473,35,61232.5,30275,2800,0.48036874548786584,1.621875,1.621875,1.866666666666667e-05,100,2788,1.8586666666666666e-05
24,22,4,8,81.81818181818183,0.0039909483814552,31,70153.0,34751,2976,0.48302175272777814,1.7515625,1.7515625,1.984e-05,60,2962,1.9746666666666665e-05
24,24,4,8,82.07070707070707,0.0039565601161354,29,67483.0,33437,2784,0.48267051605918443,1.8015625,1.8015625,1.856e-05,60,2770,1.8466666666666667e-05
24,6,4,16,81.81818181818183,0.0053804338483803,31,60186.5,29791,2976,0.480666682801294,1.5015625,1.5015625,1.984e-05,100,2947,1.9646666666666666e-05
24,7,4,16,81.56565656565657,0.0042721904399991,45,90247.5,44685,4320,0.4854980741964048,1.5515625,1.5515625,2.88e-05,100,4306,2.8706666666666667e-05
28,22,4,8,82.57575757575758,0.0050978867737753,15,37785.0,18735,1680,0.4733810041185537,1.672767857142857,1.672767857142857,1.12e-05,60,1638,1.092e-05
28,24,4,8,81.56565656565657,0.005110592376809,14,36162.0,17934,1568,0.47251936554776836,1.715625,1.715625,1.0453333333333334e-05,60,1527,1.018e-05
28,6,4,16,81.56565656565657,0.004645469313659,38,83505.0,41382,4256,0.4851518810743637,1.4584821428571428,1.4584821428571428,2.837333333333333e-05,100,4222,2.8146666666666666e-05
28,7,4,16,82.32323232323232,0.0057445721730714,19,42968.5,21299,2128,0.4758436567956122,1.5013392857142858,1.5013392857142858,1.4186666666666666e-05,100,2076,1.384e-05
32,22,4,8,81.81818181818183,0.0050963626575155,14,38850.0,19278,1792,0.4743368928694454,1.613671875,1.613671875,1.1946666666666665e-05,60,1737,1.158e-05
32,24,4,8,82.07070707070707,0.0049566867847451,14,39746.0,19726,1792,0.47489046174587124,1.651171875,1.651171875,1.1946666666666669e-05,60,1739,1.1593333333333333e-05
32,6,4,16,81.81818181818183,0.0052068853710442,26,63791.0,31642,3328,0.48247259198267844,1.426171875,1.426171875,2.2186666666666665e-05,100,3270,2.18e-05
32,7,4,16,81.56565656565657,0.0058475193794005,17,42797.5,21233,2176,0.4761883403043317,1.463671875,1.463671875,1.4506666666666668e-05,100,2110,1.4066666666666667e-05
8,22,8,8,81.56565656565657,0.0054077276761595,26,45318.0,22490,832,0.4773933347484611,4.0546875,4.0546875,5.546666666666667e-06,80,861,5.74e-06
8,24,8,8,81.56565656565657,0.005048192827066,29,52403.0,26013,928,0.4799889288679767,4.2046875,4.2046875,6.186666666666666e-06,80,962,6.4133333333333335e-06
8,6,8,16,81.56565656565657,0.0059880001759475,41,58281.5,28905,1312,0.4811605782915928,3.3046875,3.3046875,8.746666666666665e-06,120,1341,8.94e-06
8,7,8,16,81.56565656565657,0.0058652442639278,38,56449.0,28006,1216,0.4808639961539122,3.4546875,3.4546875,8.106666666666666e-06,120,1243,8.286666666666666e-06
10,22,8,8,81.56565656565657,0.0051915919333826,23,45977.0,22839,920,0.4781134208377818,3.72375,3.72375,6.133333333333334e-06,80,940,6.266666666666667e-06
10,24,8,8,82.57575757575758,0.0048834572760982,25,51575.0,25625,1000,0.48016564543631834,3.84375,3.84375,6.666666666666667e-06,80,1024,6.826666666666667e-06
10,6,8,16,81.56565656565657,0.005249813974419,46,77165.0,38318,1840,0.48530212647390353,3.12375,3.12375,1.2266666666666667e-05,120,1868,1.2453333333333333e-05
12,22,8,8,81.81818181818183,0.0049496201479317,21,47355.0,23541,1008,0.4789915966386555,3.503125,3.503125,6.72e-06,80,1020,6.8e-06
12,24,8,8,81.81818181818183,0.005004620348898,19,44061.0,21907,912,0.4777659040847927,3.603125,3.603125,6.08e-06,80,924,6.16e-06
12,6,8,16,81.81818181818183,0.0052990141089152,36,69606.0,34596,1728,0.48455138799406144,3.003125,3.003125,1.152e-05,120,1740,1.16e-05
12,7,8,16,81.56565656565657,0.0054661278320619,28,55930.0,27804,1344,0.48168809119573125,3.103125,3.103125,8.96e-06,120,1349,8.993333333333332e-06
14,22,8,8,81.56565656565657,0.0049406213385697,17,42687.0,21233,952,0.4773713437802109,3.345535714285714,3.345535714285714,6.346666666666667e-06,80,954,6.36e-06
14,24,8,8,81.56565656565657,0.004796392398325,17,43775.0,21777,952,0.4779116465863454,3.43125,3.43125,6.346666666666667e-06,80,956,6.373333333333333e-06
14,6,8,16,81.56565656565657,0.0054792719151445,27,59116.5,29403,1512,0.48274050419892134,2.9169642857142857,2.9169642857142857,1.008e-05,120,1509,1.006e-05
14,7,8,16,81.56565656565657,0.0051261849106824,27,60844.5,30267,1512,0.48321665482586035,3.0026785714285715,3.0026785714285715,1.008e-05,120,1510,1.0066666666666666e-05
16,22,8,8,81.81818181818183,0.0050963626575155,14,38738.0,19278,896,0.47564766839378236,3.22734375,3.22734375,5.973333333333333e-06,80,889,5.926666666666667e-06
16,24,8,8,82.07070707070707,0.0049566867847451,14,39634.0,19726,896,0.47617438323758027,3.30234375,3.30234375,5.973333333333334e-06,80,891,5.94e-06
16,6,8,16,81.81818181818183,0.0052068853710442,26,63583.0,31642,1664,0.4840076481835564,2.85234375,2.85234375,1.1093333333333333e-05,120,1654,1.1026666666666667e-05
16,7,8,16,81.56565656565657,0.0058475193794005,17,42661.5,21233,1088,0.47764517979461685,2.92734375,2.92734375,7.253333333333334e-06,120,1070,7.133333333333333e-06
4,24,16,8,81.81818181818183,0.004965445358123,32,57696.0,28704,768,0.4825174825174825,5.60625,4.825174825174825,5.9488000000000005e-06,120,809,5.393333333333333e-06
4,7,16,16,81.56565656565657,0.0057884348913825,43,63704.5,31691,688,0.4838579160718512,6.909375,4.838579160718512,6.549650000000001e-06,160,732,4.88e-06
5,22,16,8,81.56565656565657,0.0052969361072276,24,47880.0,23832,528,0.47978740537928816,6.770454545454545,4.7978740537928815,4.9672e-06,120,562,3.7466666666666667e-06
5,24,16,8,81.56565656565657,0.0043581960639836,35,72065.0,35875,840,0.48573594919912805,6.40625,4.85735949199128,7.3856999999999994e-06,120,885,5.9e-06
5,7,16,16,81.56565656565657,0.0053208427535786,41,71237.5,35465,820,0.4856256718175532,6.4875,4.856256718175532,7.302950000000001e-06,160,859,5.726666666666666e-06
6,22,16,8,81.56565656565657,0.0037616568808613,41,92291.0,45961,984,0.4885154597536218,7.00625,4.885154597536218,9.408300000000001e-06,120,1034,6.893333333333333e-06
6,24,16,8,82.07070707070707,0.0039205266617051,35,81025.0,40355,840,0.48727918181049784,7.20625,4.872791818104979,8.281699999999999e-06,120,886,5.906666666666666e-06
6,7,16,16,81.56565656565657,0.0055438522066007,29,57811.5,28797,696,0.4831427684615836,6.20625,4.831427684615836,5.9603500000000005e-06,160,720,4.8e-06
7,22,16,8,81.56565656565657,0.0052015741610003,16,40112.0,19984,448,0.4768995799923635,6.691071428571428,4.768995799923635,4.1904e-06,120,470,3.1333333333333335e-06
7,24,16,8,82.07070707070707,0.0049373854164479,17,43707.0,21777,476,0.47862590386601905,6.8625,4.786259038660191,4.549899999999999e-06,120,501,3.34e-06
7,6,16,16,82.32323232323232,0.0050917594532801,35,76492.5,38115,980,0.4868779898958287,5.833928571428571,4.868779898958287,7.82845e-06,160,1006,6.706666666666666e-06
7,7,16,16,81.81818181818183,0.004768971488562,34,76483.0,38114,952,0.4869243053337592,6.005357142857143,4.869243053337592,7.8275e-06,160,978,6.52e-06
8,22,16,8,81.81818181818183,0.0050963626575155,14,38682.0,19278,448,0.4763057765479073,6.4546875,4.763057765479073,4.0474e-06,120,465,3.1e-06
8,24,16,8,82.07070707070707,0.0049566867847451,14,39578.0,19726,448,0.47681895093062604,6.6046875,4.768189509306261,4.137e-06,120,467,3.1133333333333333e-06
8,6,16,16,81.81818181818183,0.0052068853710442,26,63479.0,31642,832,0.4847788451226425,5.7046875,4.8477884512264255,6.5271e-06,160,846,5.64e-06
8,7,16,16,81.56565656565657,0.0058475193794005,17,42593.5,21233,544,0.4783769474265244,5.8546875,4.783769474265244,4.43855e-06,160,550,3.6666666666666666e-06
2,24,32,8,82.57575757575758,0.0045491088997431,41,73841.0,36777,984,0.4862559993653564,5.60625,4.862559993653564,7.5633e-06,200,1032,6.88e-06
2,7,32,16,82.32323232323232,0.0059134756476083,42,62139.0,30954,336,0.48417825468082776,13.81875,4.841782546808277,6.393100000000001e-06,240,385,2.5666666666666665e-06
3,22,32,8,81.56565656565657,0.004290719356829,33,74217.0,36993,726,0.4866923653777842,7.643181818181818,4.866923653777842,7.6008999999999995e-06,200,767,5.113333333333333e-06
3,24,32,8,81.81818181818183,0.00412456204464,33,76329.0,38049,792,0.48705213706941797,7.20625,4.8705213706941795,7.812100000000001e-06,200,833,5.553333333333333e-06
3,7,32,16,81.56565656565657,0.0053051872608524,35,69702.5,34755,420,0.4861213100308415,12.4125,4.861213100308415,7.149450000000001e-06,240,459,3.06e-06
4,22,32,8,81.81818181818183,0.0050963626575155,14,38654.0,19278,308,0.4766355140186916,9.388636363636364,4.766355140186916,4.0446e-06,200,331,2.2066666666666666e-06
4,24,32,8,82.07070707070707,0.0049566867847451,14,39550.0,19726,336,0.4771418896037928,8.80625,4.771418896037928,4.1342e-06,200,359,2.3933333333333334e-06
4,6,32,16,81.81818181818183,0.0052068853710442,26,63427.0,31642,416,0.4851653659209739,11.409375,4.851653659209739,6.5219e-06,240,442,2.9466666666666667e-06
4,7,32,16,81.56565656565657,0.0058475193794005,17,42559.5,21233,272,0.47874367270554546,11.709375,4.7874367270554545,4.43515e-06,240,290,1.933333333333333e-06
32,8,2,16,81.56565656565657,0.0054581828526514,28,44058.0,21532,3584,0.46961832061068703,0.901171875,0.901171875,2.3893333333333337e-05,90,3530,2.3533333333333334e-05
32,9,2,16,81.56565656565657,0.0051158964160811,29,47487.5,23229,3712,0.47137247739932425,0.938671875,0.938671875,2.4746666666666665e-05,90,3660,2.44e-05
32,10,2,16,81.56565656565657,0.0050261238731347,27,45940.5,22491,3456,0.47118839365212384,0.976171875,0.976171875,2.304e-05,90,3403,2.2686666666666667e-05
32,11,2,16,82.07070707070707,0.0047577849357622,27,47668.5,23355,3456,0.47219498387602227,1.013671875,1.013671875,2.304e-05,90,3404,2.2693333333333332e-05
40,8,2,16,81.81818181818183,0.0042879009201212,41,75009.5,36777,6560,0.4788578348079139,0.8409375,0.8409375,4.373333333333334e-05,90,6495,4.33e-05
40,9,2,16,82.07070707070707,0.0058078198833855,17,32189.5,15793,2720,0.464752880243662,0.8709375,0.8709375,1.813333333333333e-05,90,2632,1.7546666666666666e-05
40,10,2,16,82.07070707070707,0.0039576827712138,38,74385.0,36518,6080,0.479383540963808,0.9009375,0.9009375,4.0533333333333334e-05,90,6014,4.009333333333333e-05
40,11,2,16,81.81818181818183,0.004863018278648,21,42451.5,20853,3360,0.4713234712443636,0.9309375,0.9309375,2.24e-05,90,3278,2.1853333333333333e-05
48,8,2,16,81.56565656565657,0.0055519041998734,19,39624.5,19475,3648,0.47022322021416585,0.80078125,0.80078125,2.432e-05,90,3537,2.358e-05
48,9,2,16,81.56565656565657,0.0052803320686969,19,40840.5,20083,3648,0.47107253855626574,0.82578125,0.82578125,2.432e-05,90,3538,2.3586666666666666e-05
48,10,2,16,81.56565656565657,0.0052633160026777,17,37629.5,18513,3264,0.46961683345382593,0.85078125,0.85078125,2.176e-05,90,3153,2.102e-05
48,11,2,16,81.81818181818183,0.0052418822893919,15,34162.5,16815,2880,0.46767442183871283,0.87578125,0.87578125,1.92e-05,90,2768,1.8453333333333332e-05
56,8,2,16,81.81818181818183,0.0056450520688276,17,39805.5,19601,3808,0.47120620229581106,0.7720982142857143,0.7720982142857143,2.5386666666666665e-05,90,3671,2.447333333333333e-05
56,9,2,16,81.56565656565657,0.0055001069351444,16,38488.0,18960,3584,0.47070506454816285,0.7935267857142857,0.7935267857142857,2.389333333333333e-05,90,3447,2.298e-05
56,10,2,16,81.81818181818183,0.0055083336151333,14,34573.0,17038,3136,0.4685274302213667,0.8149553571428572,0.8149553571428572,2.0906666666666668e-05,90,2998,1.9986666666666666e-05
56,11,2,16,81.81818181818183,0.0052307694188127,14,35469.0,17486,3136,0.46928423821153487,0.8363839285714285,0.8363839285714285,2.0906666666666668e-05,90,2999,1.9993333333333334e-05
64,8,2,16,82.07070707070707,0.0058616275081416,15,38962.5,19215,3840,0.4714816768700389,0.7505859375,0.7505859375,2.56e-05,90,3677,2.4513333333333335e-05
64,9,2,16,82.07070707070707,0.0053114027672269,17,45245.5,22321,4352,0.4745362742492692,0.7693359375,0.7693359375,2.9013333333333336e-05,90,4192,2.7946666666666668e-05
64,10,2,16,81.56565656565657,0.0056358892723699,13,35431.5,17485,3328,0.46973014359208565,0.7880859375,0.7880859375,2.218666666666667e-05,90,3165,2.11e-05
64,11,2,16,82.07070707070707,0.005179211576595,14,39053.0,19278,3584,0.4719794344473008,0.8068359375,0.8068359375,2.389333333333333e-05,90,3423,2.282e-05
16,8,4,16,81.56565656565657,0.0052363674018689,38,59185.0,29222,2432,0.47922987355888286,1.80234375,1.80234375,1.6213333333333333e-05,100,2436,1.624e-05
16,9,4,16,81.56565656565657,0.0047576556806218,42,68103.0,33642,2688,0.4813219829744617,1.87734375,1.87734375,1.792e-05,100,2697,1.798e-05
16,10,4,16,81.56565656565657,0.0047110556802977,38,64049.0,31654,2432,0.4807642654273173,1.95234375,1.95234375,1.6213333333333333e-05,100,2438,1.6253333333333332e-05
16,11,4,16,82.57575757575758,0.0054015491463346,24,41988.0,20760,1536,0.4741891274554591,2.02734375,2.02734375,1.024e-05,100,1529,1.0193333333333333e-05
20,8,4,16,81.56565656565657,0.0051813537825665,31,56218.5,27807,2480,0.4793442566431939,1.681875,1.681875,1.6533333333333333e-05,100,2465,1.6433333333333334e-05
20,9,4,16,81.81818181818183,0.0052665351732623,27,50692.5,25083,2160,0.47791252655545924,1.741875,1.741875,1.44e-05,100,2142,1.428e-05
20,10,4,16,81.56565656565657,0.0049164461583629,28,54362.0,26908,2240,0.47918224881575666,1.801875,1.801875,1.4933333333333333e-05,100,2224,1.4826666666666666e-05
20,11,4,16,81.81818181818183,0.0044934913899376,30,60165.0,29790,2400,0.48081734105912166,1.861875,1.861875,1.6e-05,100,2387,1.5913333333333332e-05
24,8,4,16,81.56565656565657,0.0043466948391751,39,80710.5,39975,3744,0.4845307717947941,1.6015625,1.6015625,2.496e-05,100,3725,2.4833333333333335e-05
24,9,4,16,82.07070707070707,0.0046135809304238,30,64005.0,31710,2880,0.4819368664224813,1.6515625,1.6515625,1.92e-05,100,2853,1.902e-05
24,10,4,16,81.81818181818183,0.0044475144223492,29,63727.5,31581,2784,0.4820091728416731,1.7015625,1.7015625,1.856e-05,100,2757,1.838e-05
24,11,4,16,81.81818181818183,0.0042637574272863,28,63322.0,31388,2688,0.4820468716405074,1.7515625,1.7515625,1.792e-05,100,2661,1.774e-05
28,8,4,16,81.56565656565657,0.0046195225174033,29,67439.5,33437,3248,0.48297379083220787,1.5441964285714287,1.5441964285714287,2.165333333333333e-05,100,3207,2.138e-05
28,9,4,16,81.56565656565657,0.0053490291497958,18,43011.0,21330,2016,0.4760841907907953,1.5870535714285714,1.5870535714285714,1.344e-05,100,1965,1.31e-05
28,10,4,16,82.07070707070707,0.005454899116693,15,36802.5,18255,1680,0.47299485678011116,1.6299107142857143,1.6299107142857143,1.12e-05,100,1627,1.0846666666666667e-05
28,11,4,16,81.56565656565657,0.0051732774147774,15,37762.5,18735,1680,0.4736502799934268,1.672767857142857,1.672767857142857,1.12e-05,100,1628,1.0853333333333333e-05
32,8,4,16,82.07070707070707,0.0058616275081416,15,38722.5,19215,1920,0.474274642411976,1.501171875,1.501171875,1.28e-05,100,1853,1.2353333333333333e-05
32,9,4,16,82.07070707070707,0.0053114027672269,17,44973.5,22321,2176,0.47729629748425656,1.538671875,1.538671875,1.4506666666666668e-05,100,2112,1.408e-05
32,10,4,16,81.56565656565657,0.0056358892723699,13,35223.5,17485,1664,0.4723696829706474,1.576171875,1.576171875,1.1093333333333334e-05,100,1597,1.0646666666666668e-05
32,11,4,16,82.07070707070707,0.005179211576595,14,38829.0,19278,1792,0.4745821127003274,1.613671875,1.613671875,1.1946666666666665e-05,100,1727,1.1513333333333334e-05
8,8,8,16,81.56565656565657,0.005113196512855,46,71277.0,35374,1472,0.48411775171413324,3.6046875,3.6046875,9.813333333333333e-06,120,1508,1.0053333333333333e-05
8,9,8,16,81.81818181818183,0.0047573226020808,47,75834.5,37647,1504,0.48497613572684584,3.7546875,3.7546875,1.0026666666666667e-05,120,1542,1.028e-05
8,10,8,16,81.56565656565657,0.0048465726207832,40,67100.0,33320,1280,0.48365557684491667,3.9046875,3.9046875,8.533333333333334e-06,120,1312,8.746666666666667e-06
8,11,8,16,81.56565656565657,0.0054477660938993,26,45279.0,22490,832,0.4777888721293365,4.0546875,4.0546875,5.546666666666667e-06,120,851,5.673333333333333e-06
10,9,8,16,82.32323232323232,0.0056434492124865,25,46737.5,23225,1000,0.4785748874395986,3.48375,3.48375,6.666666666666666e-06,120,1010,6.733333333333333e-06
10,10,8,16,81.56565656565657,0.0058114702636225,20,38670.0,19220,800,0.4750135930008403,3.60375,3.60375,5.333333333333334e-06,120,806,5.373333333333333e-06
10,11,8,16,81.81818181818183,0.0051744226274498,24,47940.0,23832,960,0.4792085578701842,3.72375,3.72375,6.4e-06,120,971,6.473333333333334e-06
12,8,8,16,82.57575757575758,0.0051303284492563,29,59783.5,29725,1392,0.4827407004409221,3.203125,3.203125,9.28e-06,120,1399,9.326666666666667e-06
12,9,8,16,81.56565656565657,0.004832001670933,30,63765.0,31710,1440,0.48370120658358373,3.303125,3.303125,9.6e-06,120,1449,9.66e-06
12,10,8,16,81.81818181818183,0.0045937647455954,30,65685.0,32670,1440,0.48416497473213094,3.403125,3.403125,9.6e-06,120,1450,9.666666666666667e-06
12,11,8,16,82.07070707070707,0.0053279306769501,18,40563.0,20178,864,0.47640184157714555,3.503125,3.503125,5.76e-06,120,863,5.753333333333333e-06
14,8,8,16,81.56565656565657,0.0048812176301235,27,62572.5,31131,1512,0.4836672389282912,3.0883928571428574,3.0883928571428574,1.008e-05,120,1511,1.0073333333333334e-05
14,9,8,16,82.07070707070707,0.00461621025889,27,64300.5,31995,1512,0.484094261830011,3.174107142857143,3.174107142857143,1.008e-05,120,1512,1.008e-05
14,10,8,16,81.56565656565657,0.0055589313627013,15,36682.5,18255,840,0.47447010357509517,3.2598214285714286,3.2598214285714286,5.6e-06,120,829,5.5266666666666666e-06
14,11,8,16,81.81818181818183,0.0050202419274,17,42661.5,21233,952,0.47764517979461685,3.345535714285714,3.345535714285714,6.346666666666667e-06,120,944,6.293333333333333e-06
16,8,8,16,82.07070707070707,0.0058616275081416,15,38602.5,19215,960,0.47568357078315116,3.00234375,3.00234375,6.4e-06,120,941,6.273333333333333e-06
16,9,8,16,82.07070707070707,0.0053114027672269,17,44837.5,22321,1088,0.4786883839629419,3.07734375,3.07734375,7.253333333333334e-06,120,1072,7.146666666666666e-06
16,10,8,16,81.56565656565657,0.0056358892723699,13,35119.5,17485,832,0.473700608211533,3.15234375,3.15234375,5.546666666666667e-06,120,813,5.42e-06
16,11,8,16,82.07070707070707,0.005179211576595,14,38717.0,19278,896,0.4758942457231726,3.22734375,3.22734375,5.973333333333333e-06,120,879,5.86e-06
4,9,16,16,82.82828282828282,0.0050204215958087,47,75646.5,37647,752,0.4861535282837348,7.509375,4.861535282837348,7.74385e-06,160,802,5.346666666666667e-06
4,10,16,16,81.81818181818183,0.0047820438447071,45,75307.5,37485,720,0.48618992341065764,7.809375,4.861899234106576,7.70995e-06,160,769,5.126666666666667e-06
4,11,16,16,81.56565656565657,0.0057696230147155,24,41700.0,20760,384,0.477329163984181,8.109375,4.77329163984181,4.3492e-06,160,413,2.7533333333333334e-06
5,9,16,16,81.56565656565657,0.0058398284606301,24,44772.0,22296,480,0.4788248432265269,6.9675,4.788248432265269,4.656400000000001e-06,160,504,3.36e-06
5,10,16,16,81.81818181818183,0.0056133534407716,24,46308.0,23064,480,0.4795010395010395,7.2075,4.7950103950103955,4.809999999999999e-06,160,505,3.3666666666666665e-06
5,11,16,16,81.81818181818183,0.005483194318473,23,45850.5,22839,460,0.47938290391981947,7.4475,4.793829039198195,4.76425e-06,160,485,3.2333333333333334e-06
6,8,16,16,81.81818181818183,0.005198623801725,31,63782.5,31775,744,0.48456335923262855,6.40625,4.845633592326285,6.55745e-06,160,771,5.14e-06
6,9,16,16,81.56565656565657,0.0051498965373778,28,59402.0,29596,672,0.4836421871425303,6.60625,4.836421871425303,6.119399999999999e-06,160,697,4.6466666666666665e-06
6,10,16,16,81.81818181818183,0.0053086386205334,23,50266.5,25047,552,0.48113180364397745,6.80625,4.811318036439775,5.2058499999999995e-06,160,573,3.82e-06
6,11,16,16,81.56565656565657,0.0041054674352828,36,80982.0,40356,864,0.48754439799937177,7.00625,4.875443979993718,8.2774e-06,160,899,5.993333333333333e-06
7,8,16,16,81.56565656565657,0.0041988426919818,40,92540.0,46120,1120,0.4889115040495272,6.176785714285715,4.889115040495272,9.4332e-06,160,1153,7.686666666666667e-06
7,9,16,16,81.56565656565657,0.005586702385538,18,42795.0,21330,504,0.4783905622715141,6.348214285714286,4.783905622715141,4.458700000000001e-06,160,516,3.44e-06
7,10,16,16,81.81818181818183,0.0049300065472789,22,53713.0,26774,616,0.48237095757139,6.519642857142857,4.8237095757139,5.5505e-06,160,633,4.22e-06
7,11,16,16,81.81818181818183,0.0040059104213933,31,77670.5,38719,868,0.48726128677048924,6.691071428571428,4.872612867704892,7.94625e-06,160,895,5.9666666666666666e-06
8,8,16,16,82.07070707070707,0.0058616275081416,15,38542.5,19215,480,0.4763911787675563,6.0046875,4.763911787675563,4.0334499999999995e-06,160,485,3.2333333333333334e-06
8,9,16,16,82.07070707070707,0.0053114027672269,17,44769.5,22321,544,0.4793874767780248,6.1546875,4.793874767780248,4.6561499999999995e-06,160,552,3.68e-06
8,10,16,16,81.56565656565657,0.0056358892723699,13,35067.5,17485,416,0.474368887261086,6.3046875,4.74368887261086,3.6859500000000003e-06,160,421,2.8066666666666668e-06
8,11,16,16,82.07070707070707,0.005179211576595,14,38661.0,19278,448,0.4765530368575878,6.4546875,4.765530368575878,4.0453e-06,160,455,3.0333333333333332e-06
3,8,32,16,81.81818181818183,0.0053546054643828,30,61665.0,30750,360,0.484580109365397,12.8125,4.845801093653971,6.3457e-06,240,395,2.6333333333333332e-06
3,9,32,16,81.56565656565657,0.0042197083299666,46,97497.0,48622,552,0.4897017796533352,13.2125,4.897017796533352,9.928899999999999e-06,240,604,4.0266666666666665e-06
3,10,32,16,81.56565656565657,0.0040363690332304,44,96074.0,47916,528,0.48960823983814605,13.6125,4.896082398381461,9.786599999999999e-06,240,579,3.86e-06
3,11,32,16,81.56565656565657,0.0038744130620199,42,94395.0,47082,504,0.489484025907867,14.0125,4.89484025907867,9.618699999999998e-06,240,554,3.6933333333333333e-06
4,8,32,16,82.07070707070707,0.0058616275081416,15,38512.5,19215,240,0.47674577280452557,12.009375,4.7674577280452555,4.03045e-06,240,257,1.7133333333333334e-06
4,9,32,16,82.07070707070707,0.0053114027672269,17,44735.5,22321,272,0.47973778947934015,12.309375,4.797377894793401,4.652750000000001e-06,240,292,1.9466666666666665e-06
4,10,32,16,81.56565656565657,0.0056358892723699,13,35041.5,17485,208,0.47470373437224267,12.609375,4.747037343722427,3.6833499999999996e-06,240,225,1.5e-06
4,11,32,16,82.07070707070707,0.005179211576595,14,38633.0,19278,224,0.4768831168831169,12.909375,4.768831168831169,4.0425e-06,240,243,1.62e-06
32,12,2,16,82.07070707070707,0.0046879161415857,25,45737.5,22425,3200,0.47181224292281637,1.051171875,1.051171875,2.133333333333333e-05,90,3147,2.098e-05
32,3,2,32,81.81818181818183,0.005771033507681,32,46232.0,22560,4096,0.46976511744127936,0.826171875,0.826171875,2.7306666666666667e-05,170,4042,2.6946666666666667e-05
32,4,2,32,81.56565656565657,0.0043712049994181,48,75492.0,36912,6144,0.47761503027793595,0.901171875,0.901171875,4.096e-05,170,6107,4.0713333333333335e-05
32,5,2,32,82.07070707070707,0.005469181448753,22,37416.5,18326,2816,0.4673986508027596,0.976171875,0.976171875,1.8773333333333332e-05,170,2754,1.836e-05
40,12,2,16,81.56565656565657,0.0042174607017764,26,54223.0,26650,4160,0.47576541997679195,0.9609375,0.9609375,2.773333333333333e-05,90,4084,2.7226666666666668e-05
40,3,2,32,82.07070707070707,0.0054313515846521,32,54424.0,26656,5120,0.4741710545040558,0.7809375,0.7809375,3.4133333333333334e-05,170,5042,3.361333333333333e-05
40,4,2,32,82.32323232323232,0.0042192034918692,43,78636.25,38571,6880,0.47957030023654623,0.8409375,0.8409375,4.5866666666666666e-05,170,6814,4.542666666666667e-05
40,5,2,32,81.81818181818183,0.0053716185313945,19,37178.25,18259,3040,0.46853689673533017,0.9009375,0.9009375,2.0266666666666667e-05,170,2951,1.9673333333333334e-05
48,12,2,16,82.07070707070707,0.0045188716481885,19,44488.5,21907,3648,0.47335270794395046,0.90078125,0.90078125,2.432e-05,90,3541,2.3606666666666665e-05
48,3,2,32,81.56565656565657,0.004721548583587,39,76313.25,37479,7488,0.4798525067136972,0.75078125,0.75078125,4.992e-05,170,7393,4.9286666666666663e-05
48,4,2,32,81.56565656565657,0.0048063963776039,28,58373.0,28700,5376,0.477021524141943,0.80078125,0.80078125,3.584e-05,170,5271,3.514e-05
48,5,2,32,82.07070707070707,0.0055672967401393,15,33191.25,16335,2880,0.4669377487797732,0.85078125,0.85078125,1.92e-05,170,2763,1.842e-05
