NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s)
56,24,2,8,82.07070707070707,0.0050254533058225,17,50579.0,41412,952,0.7907429684367302,6.525,6.525,6.346666666666666e-06,200,998,6.653333333333334e-06
64,22,2,8,82.07070707070707,0.005108146619732,16,50563.0,38976,1024,0.7444561168942795,5.709375,5.709375,6.826666666666667e-06,200,1067,7.1133333333333336e-06
64,24,2,8,82.57575757575758,0.0048198672908502,18,57092.0,46152,1152,0.7837782759323415,6.009375,6.009375,7.68e-06,200,1199,7.993333333333334e-06
16,22,4,8,81.81818181818183,0.005160211404053,24,67107.0,46176,528,0.670198406362937,13.118181818181817,6.701984063629371,6.8899e-06,240,573,3.82e-06
16,24,4,8,82.82828282828282,0.0049102464813203,26,72586.0,53352,624,0.717308881658555,12.825,7.17308881658555,7.437799999999999e-06,240,671,4.473333333333333e-06
20,22,4,8,81.81818181818183,0.0046432615716522,25,73601.0,51300,550,0.6804345230989615,13.99090909090909,6.804345230989615,7.5393e-06,240,600,4e-06
20,24,4,8,81.56565656565657,0.0055828891457623,18,48468.0,39240,432,0.7807401512136888,13.625,7.807401512136888,5.026e-06,240,475,3.1666666666666667e-06
24,22,4,8,81.56565656565657,0.0054405115466284,18,45183.0,39240,432,0.8353379457158063,13.625,8.353379457158063,4.6975e-06,240,477,3.18e-06
24,24,4,8,81.56565656565657,0.004804087906077,21,61763.0,48468,504,0.762615057823932,14.425,7.62615057823932,6.3555e-06,240,554,3.6933333333333333e-06
28,22,4,8,81.56565656565657,0.0054611036796075,15,43123.0,34620,420,0.7707892686185016,12.364285714285714,7.707892686185016,4.4915e-06,240,462,3.08e-06
28,24,4,8,81.56565656565657,0.0039561465111336,25,84787.0,60900,700,0.7034038277180379,13.05,7.034038277180379,8.657899999999999e-06,240,754,5.026666666666666e-06
32,22,4,8,82.07070707070707,0.005108146619732,16,50399.0,38976,512,0.7467954244984768,11.41875,7.467954244984768,5.2191e-06,240,555,3.7e-06
32,24,4,8,82.57575757575758,0.0048198672908502,18,56916.0,46152,576,0.7861279553042175,12.01875,7.861279553042175,5.870799999999999e-06,240,623,4.153333333333333e-06
